,idade_pessoa,salario_pessoa,situacao_propriedade_pessoa,tempo_trabalhado_pessoa,foi_inadimplente_bc,motivo_emprestimo,pontuacao_emprestimo,valor_emprestimo,taxa_juros_emprestimo,possibilidade_inadimplencia
13793,29.0,52000.0,Hipoteca,6.0,0,Empreendimento,D,12000.0,15.65,0
13794,21.0,45000.0,Aluguel,3.0,0,Pessoal,A,7200.0,9.38,0
13795,37.0,38400.0,Hipoteca,4.0,0,Empreendimento,A,7000.0,7.9,0
13796,22.0,78000.0,Hipoteca,6.0,0,Pagamento de débitos,B,9600.0,10.95,0
13797,32.0,107800.0,Própria,3.0,0,Pessoal,C,5200.0,14.65,0
13798,23.0,24000.0,Própria,1.0,0,Educativo,B,1500.0,12.21,0
13799,33.0,50000.0,Hipoteca,14.0,0,Pagamento de débitos,D,10000.0,16.89,1
13800,22.0,80070.0,Hipoteca,6.0,0,Educativo,B,27525.0,10.74,0
13801,31.0,95000.0,Aluguel,3.0,1,Melhora do lar,D,24000.0,13.67,0
13802,22.0,58000.0,Aluguel,6.0,0,Educativo,B,1000.0,11.26,0
13803,35.0,135000.0,Hipoteca,12.0,1,Educativo,C,10000.0,13.16,0
13804,45.0,48000.0,Aluguel,5.0,0,Pessoal,A,14400.0,8.49,0
13805,21.0,37200.0,Aluguel,1.0,0,Pagamento de débitos,B,7000.0,10.99,0
13806,25.0,36000.0,Hipoteca,0.0,0,Médico,A,5600.0,7.49,0
13807,21.0,10000.0,Própria,2.0,0,Melhora do lar,A,4500.0,8.63,1
13808,32.0,41464.0,Hipoteca,16.0,0,Pagamento de débitos,A,3500.0,8.32,0
13809,21.0,45000.0,Aluguel,3.0,0,Médico,A,9000.0,8.49,0
13810,29.0,85000.0,Aluguel,3.0,0,Pagamento de débitos,A,14000.0,5.42,0
13811,41.0,47000.0,Aluguel,2.0,0,Pessoal,A,5000.0,7.51,0
13812,37.0,120996.0,Hipoteca,14.0,0,Melhora do lar,A,4000.0,7.66,0
13813,39.0,105000.0,Hipoteca,1.0,0,Pagamento de débitos,A,9000.0,9.32,0
13814,47.0,30000.0,Aluguel,5.0,0,Pagamento de débitos,B,8000.0,12.18,1
13815,23.0,72000.0,Aluguel,7.0,0,Pessoal,A,3000.0,7.43,0
13816,26.0,135000.0,Hipoteca,11.0,0,Educativo,A,6700.0,6.03,0
13817,23.0,38000.0,Aluguel,3.0,0,Médico,C,4000.0,14.26,0
13818,22.0,16320.0,Aluguel,0.0,0,Pagamento de débitos,B,5000.0,12.53,1
13819,28.0,35000.0,Própria,3.0,0,Empreendimento,B,10400.0,11.71,0
13820,23.0,33276.0,Aluguel,4.0,1,Educativo,C,6000.0,11.03,0
13821,25.0,60000.0,Aluguel,5.0,0,Melhora do lar,A,10000.0,7.14,0
13822,27.0,30000.0,Aluguel,5.0,0,Pessoal,C,6575.0,13.49,1
13823,27.0,116000.0,Própria,3.0,0,Médico,A,6000.0,7.29,0
13824,24.0,183000.0,Hipoteca,2.0,0,Médico,B,20000.0,11.49,0
13825,24.0,52000.0,Própria,8.0,0,Pessoal,A,5000.0,7.4,0
13826,45.0,47000.0,Aluguel,4.0,0,Médico,B,2800.0,9.62,0
13827,32.0,130000.0,Hipoteca,13.0,0,Educativo,A,7500.0,7.29,0
13828,23.0,42000.0,Própria,7.0,0,Pessoal,B,4400.0,11.89,0
13829,24.0,50000.0,Hipoteca,2.0,0,Melhora do lar,A,7000.0,5.42,0
13830,23.0,36000.0,Aluguel,5.0,0,Empreendimento,B,7000.0,10.65,0
13831,23.0,69000.0,Hipoteca,0.0,0,Educativo,B,8000.0,10.95,0
13832,35.0,30555.0,Aluguel,4.0,0,Médico,C,4500.0,13.22,0
13833,21.0,50000.0,Aluguel,5.0,0,Empreendimento,B,8500.0,10.65,0
13834,28.0,80000.0,Hipoteca,13.0,0,Pessoal,B,21000.0,11.36,0
13835,28.0,47200.0,Aluguel,3.0,0,Pessoal,B,10000.0,9.99,0
13836,26.0,38004.0,Aluguel,3.0,0,Médico,C,10000.0,13.48,0
13837,23.0,50000.0,Aluguel,6.0,0,Educativo,E,6400.0,20.2,0
13838,26.0,24000.0,Aluguel,5.0,0,Empreendimento,A,4500.0,5.79,0
13839,24.0,39000.0,Aluguel,0.0,0,Pagamento de débitos,A,3250.0,8.94,1
13840,33.0,44000.0,Aluguel,3.0,0,Melhora do lar,B,2725.0,12.18,1
13841,23.0,63900.0,Aluguel,7.0,0,Pagamento de débitos,D,5000.0,15.99,1
13842,26.0,65000.0,Aluguel,0.0,0,Pessoal,A,5000.0,5.99,0
13843,21.0,42000.0,Hipoteca,3.0,0,Educativo,B,13750.0,11.36,0
13844,28.0,70900.0,Hipoteca,12.0,1,Educativo,D,25000.0,15.37,0
13845,22.0,32352.0,Hipoteca,6.0,1,Melhora do lar,C,1000.0,15.27,1
13846,24.0,40000.0,Aluguel,5.0,0,Pagamento de débitos,A,10000.0,7.88,0
13847,31.0,24000.0,Aluguel,0.0,0,Melhora do lar,B,1500.0,11.86,1
13848,27.0,62000.0,Hipoteca,1.0,0,Melhora do lar,B,3275.0,9.33,0
13849,31.0,45500.0,Hipoteca,5.0,0,Empreendimento,B,7500.0,11.49,0
13850,39.0,116000.0,Aluguel,1.0,0,Empreendimento,C,8000.0,15.27,1
13851,23.0,84000.0,Própria,7.0,0,Educativo,A,17500.0,8.9,0
13852,36.0,48000.0,Hipoteca,17.0,0,Empreendimento,A,10000.0,9.63,0
13853,27.0,49536.0,Própria,11.0,0,Médico,B,12000.0,10.38,0
13854,26.0,38000.0,Hipoteca,1.0,0,Melhora do lar,A,8875.0,7.51,0
13855,22.0,62000.0,Hipoteca,2.0,0,Educativo,D,7500.0,13.87,0
13856,31.0,82116.0,Hipoteca,12.0,1,Melhora do lar,C,2800.0,12.68,0
13857,34.0,58000.0,Hipoteca,18.0,0,Melhora do lar,A,4000.0,5.42,0
13858,23.0,93000.0,Própria,7.0,0,Empreendimento,B,10000.0,9.88,0
13859,30.0,47600.0,Hipoteca,6.0,0,Educativo,B,23800.0,12.42,0
13860,25.0,60000.0,Aluguel,5.0,1,Educativo,D,3000.0,17.58,0
13861,28.0,90000.0,Hipoteca,5.0,0,Empreendimento,B,25000.0,11.86,0
13862,24.0,200004.0,Aluguel,5.0,0,Educativo,B,15000.0,10.59,0
13863,23.0,26400.0,Aluguel,3.0,0,Educativo,D,5000.0,15.99,0
13864,23.0,60000.0,Aluguel,2.0,0,Pagamento de débitos,B,12800.0,10.59,0
13865,38.0,140000.0,Hipoteca,0.0,0,Melhora do lar,B,25000.0,9.99,0
13866,25.0,185000.0,Hipoteca,3.0,0,Educativo,A,12000.0,5.79,0
13867,26.0,74000.0,Aluguel,3.0,0,Pessoal,B,9000.0,10.0,0
13868,33.0,110000.0,Aluguel,3.0,1,Empreendimento,C,10000.0,13.57,0
13869,27.0,90000.0,Aluguel,4.0,0,Empreendimento,A,10000.0,7.49,0
13870,24.0,87000.0,Hipoteca,1.0,0,Empreendimento,A,4000.0,6.03,0
13871,26.0,65000.0,Hipoteca,5.0,0,Pagamento de débitos,A,5000.0,5.42,0
13872,38.0,55000.0,Própria,5.0,0,Melhora do lar,A,15600.0,7.9,0
13873,21.0,15600.0,Aluguel,0.0,0,Médico,A,2000.0,7.9,0
13874,35.0,20000.0,Aluguel,1.0,0,Educativo,B,5500.0,12.69,0
13875,22.0,42996.0,Aluguel,3.0,0,Pessoal,C,4800.0,11.03,0
13876,42.0,82000.0,Aluguel,10.0,1,Empreendimento,D,12000.0,13.24,0
13877,27.0,73000.0,Hipoteca,11.0,0,Educativo,A,17000.0,7.88,0
13878,25.0,80000.0,Aluguel,5.0,0,Empreendimento,A,6000.0,8.0,0
13879,24.0,21168.0,Aluguel,3.0,1,Empreendimento,C,2800.0,14.22,0
13880,21.0,52000.0,Aluguel,5.0,0,Pessoal,B,1500.0,11.99,0
13881,22.0,48000.0,Hipoteca,0.0,0,Médico,A,5000.0,6.03,0
13882,28.0,90000.0,Hipoteca,12.0,0,Melhora do lar,C,12000.0,13.92,0
13883,31.0,28000.0,Aluguel,1.0,0,Melhora do lar,D,3600.0,16.49,1
13884,26.0,49000.0,Hipoteca,10.0,0,Educativo,A,14000.0,7.88,0
13885,47.0,77533.0,Hipoteca,19.0,0,Educativo,B,25000.0,10.99,0
13886,21.0,58800.0,Hipoteca,5.0,0,Educativo,D,25000.0,14.09,0
13887,29.0,218000.0,Hipoteca,1.0,1,Pagamento de débitos,F,25000.0,19.04,1
13888,29.0,40000.0,Aluguel,1.0,0,Educativo,A,3600.0,8.59,0
13889,25.0,100000.0,Hipoteca,2.0,1,Educativo,D,15000.0,15.99,0
13890,23.0,50000.0,Hipoteca,7.0,0,Pagamento de débitos,F,13750.0,18.43,1
13891,27.0,61200.0,Hipoteca,11.0,0,Médico,B,5000.0,11.86,1
13892,30.0,110000.0,Própria,14.0,1,Pessoal,C,12000.0,13.57,0
13893,21.0,35000.0,Aluguel,3.0,0,Empreendimento,B,21000.0,12.53,1
13894,33.0,42597.0,Aluguel,5.0,0,Empreendimento,B,9000.0,10.37,0
13895,22.0,50004.0,Aluguel,6.0,0,Pessoal,B,12000.0,10.0,0
13896,31.0,81000.0,Aluguel,8.0,1,Empreendimento,C,7000.0,13.61,0
13897,27.0,78200.0,Própria,4.0,1,Médico,E,35000.0,17.99,1
13898,30.0,77000.0,Hipoteca,2.0,0,Pessoal,B,25000.0,12.18,0
13899,24.0,30000.0,Aluguel,2.0,0,Empreendimento,A,3000.0,7.49,0
13900,29.0,34000.0,Aluguel,0.0,0,Empreendimento,B,3500.0,12.69,0
13901,30.0,66000.0,Hipoteca,8.0,0,Educativo,A,6000.0,7.68,0
13902,22.0,64000.0,Hipoteca,3.0,0,Pagamento de débitos,B,14400.0,11.71,1
13903,26.0,45000.0,Aluguel,5.0,0,Educativo,D,8000.0,18.25,0
13904,37.0,33280.0,Aluguel,2.0,1,Empreendimento,C,8400.0,13.92,0
13905,21.0,35000.0,Hipoteca,5.0,0,Pessoal,B,6900.0,12.42,0
13906,31.0,52000.0,Hipoteca,0.0,0,Empreendimento,B,25000.0,10.71,0
13907,28.0,150000.0,Hipoteca,6.0,0,Empreendimento,A,10000.0,8.07,0
13908,22.0,29000.0,Aluguel,5.0,0,Empreendimento,B,6000.0,10.25,0
13909,28.0,75000.0,Aluguel,13.0,0,Melhora do lar,C,20000.0,13.16,0
13910,22.0,72000.0,Aluguel,5.0,0,Educativo,A,6400.0,6.91,0
13911,37.0,24000.0,Aluguel,2.0,1,Pagamento de débitos,C,5000.0,14.65,0
13912,26.0,108000.0,Aluguel,3.0,1,Melhora do lar,D,13000.0,15.99,1
13913,29.0,69000.0,Hipoteca,5.0,0,Melhora do lar,A,14000.0,7.51,0
13914,24.0,42000.0,Aluguel,2.0,0,Educativo,A,10000.0,7.88,0
13915,23.0,58600.0,Hipoteca,6.0,0,Pessoal,A,7800.0,7.9,0
13916,22.0,41500.0,Aluguel,3.0,1,Empreendimento,D,7000.0,15.7,1
13917,22.0,65000.0,Aluguel,3.0,1,Pagamento de débitos,C,2000.0,14.27,0
13918,27.0,38300.0,Hipoteca,2.0,0,Pessoal,B,6000.0,10.99,1
13919,29.0,80000.0,Hipoteca,13.0,0,Educativo,A,10000.0,7.9,0
13920,25.0,64000.0,Aluguel,7.0,1,Pagamento de débitos,D,8000.0,15.28,1
13921,27.0,168000.0,Hipoteca,5.0,0,Pagamento de débitos,F,24000.0,17.26,1
13922,24.0,55164.0,Aluguel,8.0,1,Pessoal,C,25000.0,13.22,1
13923,25.0,195054.0,Hipoteca,9.0,0,Melhora do lar,B,10000.0,10.59,0
13924,28.0,42000.0,Própria,1.0,0,Empreendimento,C,15000.0,13.47,0
13925,25.0,30004.0,Aluguel,3.0,0,Pagamento de débitos,D,3800.0,14.84,1
13926,23.0,65000.0,Hipoteca,3.0,0,Pessoal,A,8000.0,7.14,0
13927,26.0,42000.0,Aluguel,10.0,0,Médico,B,3000.0,11.83,0
13928,28.0,96636.0,Hipoteca,10.0,0,Médico,A,30000.0,8.49,0
13929,28.0,39000.0,Aluguel,3.0,0,Empreendimento,B,9900.0,10.95,0
13930,29.0,53590.0,Hipoteca,2.0,0,Melhora do lar,B,11225.0,11.14,0
13931,24.0,15600.0,Aluguel,3.0,0,Médico,E,4000.0,16.32,1
13932,32.0,25404.0,Aluguel,16.0,1,Educativo,C,9950.0,12.68,1
13933,21.0,57000.0,Aluguel,6.0,0,Educativo,A,4000.0,7.49,0
13934,31.0,90000.0,Hipoteca,11.0,0,Educativo,A,12000.0,6.92,0
13935,23.0,106921.0,Hipoteca,6.0,0,Médico,B,30000.0,9.99,0
13936,37.0,60000.0,Hipoteca,4.0,0,Pagamento de débitos,C,12000.0,12.73,0
13937,24.0,72000.0,Aluguel,4.0,0,Médico,B,15000.0,10.99,0
13938,26.0,30720.0,Aluguel,4.0,0,Pagamento de débitos,B,10000.0,11.49,1
13939,24.0,28000.0,Aluguel,0.0,0,Médico,A,5000.0,7.68,0
13940,28.0,30000.0,Hipoteca,8.0,0,Pagamento de débitos,A,3000.0,7.29,0
13941,25.0,48000.0,Aluguel,0.0,1,Médico,C,12000.0,13.49,0
13942,27.0,100000.0,Aluguel,7.0,1,Pessoal,E,15600.0,17.88,0
13943,28.0,47004.0,Hipoteca,12.0,0,Médico,C,10000.0,13.61,1
13944,22.0,65700.0,Aluguel,7.0,0,Pessoal,B,6800.0,10.37,0
13945,28.0,65000.0,Hipoteca,2.0,0,Empreendimento,A,2500.0,5.99,0
13946,24.0,36500.0,Hipoteca,3.0,0,Empreendimento,B,2500.0,10.37,0
13947,36.0,35000.0,Própria,1.0,0,Empreendimento,B,6000.0,11.49,0
13948,48.0,30000.0,Hipoteca,21.0,0,Melhora do lar,B,2100.0,12.42,0
13949,22.0,45000.0,Hipoteca,5.0,0,Médico,B,6500.0,10.65,0
13950,25.0,54000.0,Hipoteca,2.0,0,Pessoal,B,4000.0,11.11,0
13951,28.0,40800.0,Hipoteca,12.0,0,Educativo,A,6700.0,6.99,0
13952,24.0,92341.0,Aluguel,9.0,0,Melhora do lar,A,12000.0,7.51,0
13953,35.0,35000.0,Hipoteca,4.0,0,Médico,C,5200.0,15.23,0
13954,30.0,52800.0,Hipoteca,14.0,0,Empreendimento,A,15000.0,5.99,0
13955,24.0,42000.0,Aluguel,2.0,1,Melhora do lar,C,4000.0,12.73,1
13956,31.0,34000.0,Aluguel,3.0,0,Educativo,A,5000.0,5.42,0
13957,27.0,62400.0,Hipoteca,12.0,0,Médico,A,12000.0,5.42,0
13958,25.0,30000.0,Aluguel,6.0,0,Pagamento de débitos,B,8000.0,10.74,0
13959,24.0,110000.0,Aluguel,1.0,0,Pessoal,B,20000.0,10.38,0
13960,26.0,22480.0,Aluguel,0.0,0,Melhora do lar,A,7000.0,8.0,1
13961,32.0,74000.0,Hipoteca,0.0,0,Pessoal,A,1800.0,8.94,0
13962,23.0,51000.0,Própria,7.0,0,Empreendimento,A,6000.0,5.42,0
13963,25.0,57000.0,Aluguel,1.0,0,Melhora do lar,B,5500.0,10.99,0
13964,24.0,58000.0,Hipoteca,8.0,0,Pagamento de débitos,A,3000.0,5.42,0
13965,27.0,90000.0,Aluguel,11.0,0,Pessoal,B,16000.0,8.88,0
13966,30.0,70000.0,Aluguel,6.0,0,Pessoal,B,5000.0,11.71,0
13967,32.0,101000.0,Aluguel,3.0,0,Médico,B,20000.0,10.75,0
13968,22.0,69500.0,Aluguel,6.0,0,Pagamento de débitos,B,6000.0,10.65,0
13969,29.0,40000.0,Própria,0.0,0,Médico,A,5000.0,5.42,0
13970,39.0,121200.0,Hipoteca,16.0,0,Empreendimento,A,1450.0,6.76,0
13971,29.0,127000.0,Hipoteca,1.0,0,Médico,B,24250.0,11.36,0
13972,23.0,75000.0,Hipoteca,4.0,0,Educativo,A,8000.0,8.59,0
13973,27.0,110000.0,Aluguel,6.0,0,Educativo,C,16000.0,15.27,0
13974,26.0,36000.0,Aluguel,7.0,1,Empreendimento,E,10750.0,16.0,0
13975,29.0,76200.0,Hipoteca,13.0,0,Educativo,A,20000.0,6.91,0
13976,29.0,61000.0,Hipoteca,9.0,0,Melhora do lar,B,15000.0,9.88,1
13977,21.0,37500.0,Hipoteca,5.0,0,Pessoal,A,12000.0,5.79,0
13978,37.0,52000.0,Hipoteca,3.0,0,Pagamento de débitos,B,6000.0,8.88,0
13979,25.0,78200.0,Aluguel,9.0,0,Médico,E,12000.0,16.4,1
13980,25.0,76000.0,Hipoteca,9.0,1,Pessoal,C,6000.0,12.98,0
13981,28.0,140000.0,Hipoteca,11.0,0,Melhora do lar,B,5000.0,11.49,0
13982,24.0,65000.0,Aluguel,2.0,0,Pagamento de débitos,B,6400.0,10.65,0
13983,22.0,40000.0,Hipoteca,5.0,0,Médico,B,8000.0,10.74,0
13984,23.0,45378.0,Hipoteca,7.0,0,Pessoal,A,6000.0,5.79,0
13985,37.0,135000.0,Aluguel,1.0,0,Empreendimento,A,10000.0,7.74,0
13986,31.0,70000.0,Hipoteca,5.0,0,Educativo,A,4000.0,6.54,0
13987,27.0,53000.0,Hipoteca,3.0,1,Educativo,C,6400.0,13.11,0
13988,36.0,33600.0,Aluguel,3.0,0,Educativo,B,12000.0,11.36,1
13989,23.0,45000.0,Hipoteca,6.0,0,Médico,B,5600.0,11.71,0
13990,25.0,45000.0,Aluguel,3.0,1,Médico,C,10000.0,12.87,0
13991,39.0,78200.0,Aluguel,18.0,1,Médico,D,24250.0,16.0,1
13992,24.0,71000.0,Hipoteca,6.0,0,Médico,B,10000.0,10.36,0
13993,29.0,66000.0,Hipoteca,10.0,0,Pagamento de débitos,B,7000.0,9.91,0
13994,23.0,85000.0,Hipoteca,4.0,0,Educativo,A,3000.0,6.03,0
13995,22.0,27996.0,Própria,5.0,0,Médico,A,5000.0,5.79,0
13996,26.0,93492.0,Aluguel,0.0,0,Pagamento de débitos,B,20000.0,9.45,0
13997,24.0,74700.0,Hipoteca,4.0,0,Empreendimento,B,19750.0,11.12,0
13998,36.0,192000.0,Outro,11.0,0,Empreendimento,B,20000.0,11.48,0
13999,24.0,36000.0,Hipoteca,8.0,0,Pessoal,A,4800.0,6.91,0
14000,26.0,37500.0,Aluguel,3.0,1,Educativo,D,10000.0,14.91,0
14001,32.0,52500.0,Hipoteca,9.0,0,Melhora do lar,C,7000.0,12.99,0
14002,24.0,46800.0,Aluguel,4.0,0,Pagamento de débitos,A,14000.0,7.88,0
14003,28.0,44000.0,Aluguel,7.0,0,Pagamento de débitos,F,14000.0,19.04,1
14004,21.0,33000.0,Hipoteca,2.0,0,Melhora do lar,A,3250.0,7.14,1
14005,27.0,34000.0,Aluguel,3.0,0,Empreendimento,C,10000.0,13.49,1
14006,22.0,58608.0,Aluguel,4.0,0,Pessoal,A,10000.0,7.51,0
14007,40.0,108000.0,Hipoteca,7.0,0,Pagamento de débitos,D,6000.0,17.27,1
14008,30.0,54000.0,Hipoteca,3.0,1,Educativo,C,5000.0,12.61,1
14009,27.0,39000.0,Hipoteca,11.0,0,Melhora do lar,E,5000.0,18.79,1
14010,25.0,69000.0,Hipoteca,7.0,0,Melhora do lar,A,9600.0,7.49,0
14011,24.0,24000.0,Aluguel,0.0,0,Médico,B,1800.0,11.26,0
14012,30.0,54000.0,Aluguel,8.0,0,Melhora do lar,A,10000.0,6.17,0
14013,40.0,32878.0,Aluguel,6.0,0,Melhora do lar,C,13775.0,12.98,1
14014,30.0,90000.0,Hipoteca,14.0,0,Médico,A,18000.0,8.49,0
14015,28.0,58600.0,Outro,1.0,0,Melhora do lar,A,4550.0,8.0,0
14016,29.0,37000.0,Aluguel,1.0,0,Médico,C,10000.0,12.53,0
14017,46.0,60350.0,Aluguel,3.0,0,Pessoal,A,10000.0,8.94,0
14018,24.0,75360.0,Própria,4.0,0,Empreendimento,A,7000.0,7.49,0
14019,37.0,44004.0,Aluguel,2.0,0,Pessoal,C,9200.0,12.84,1
14020,28.0,75000.0,Hipoteca,11.0,0,Pessoal,A,3000.0,7.9,1
14021,29.0,14400.0,Aluguel,3.0,1,Educativo,D,1000.0,16.32,1
14022,23.0,55000.0,Hipoteca,7.0,0,Pagamento de débitos,A,3850.0,5.42,0
14023,23.0,99996.0,Aluguel,3.0,0,Pagamento de débitos,A,22000.0,7.88,0
14024,23.0,100000.0,Própria,0.0,0,Empreendimento,C,1000.0,14.26,0
14025,28.0,126000.0,Hipoteca,2.0,0,Melhora do lar,B,12000.0,11.71,0
14026,22.0,62000.0,Hipoteca,6.0,0,Educativo,A,1500.0,6.91,0
14027,50.0,30000.0,Aluguel,8.0,1,Empreendimento,C,5000.0,12.84,0
14028,25.0,132000.0,Aluguel,4.0,1,Melhora do lar,C,10000.0,12.84,0
14029,25.0,120000.0,Hipoteca,9.0,0,Pessoal,B,10000.0,10.37,0
14030,29.0,48000.0,Hipoteca,6.0,0,Pagamento de débitos,C,15000.0,13.98,0
14031,22.0,32244.0,Aluguel,2.0,0,Empreendimento,B,11100.0,12.21,1
14032,28.0,110000.0,Hipoteca,7.0,0,Melhora do lar,B,10750.0,11.86,0
14033,22.0,30000.0,Aluguel,1.0,0,Médico,A,10000.0,9.63,1
14034,38.0,60000.0,Hipoteca,9.0,0,Empreendimento,A,10000.0,7.51,0
14035,30.0,150000.0,Hipoteca,2.0,1,Melhora do lar,D,12000.0,11.86,0
14036,23.0,25000.0,Aluguel,0.0,0,Pessoal,A,5500.0,9.32,0
14037,36.0,42000.0,Hipoteca,2.0,0,Empreendimento,B,6000.0,10.59,0
14038,27.0,140000.0,Aluguel,4.0,0,Educativo,A,20000.0,7.9,0
14039,23.0,72000.0,Aluguel,3.0,0,Médico,A,10800.0,7.88,0
14040,28.0,42000.0,Aluguel,4.0,1,Empreendimento,C,6000.0,11.78,0
14041,27.0,20000.0,Aluguel,2.0,0,Médico,B,4000.0,10.65,0
14042,27.0,32000.0,Aluguel,4.0,0,Médico,B,9000.0,11.48,1
14043,24.0,30000.0,Hipoteca,3.0,1,Pagamento de débitos,C,4500.0,14.72,0
14044,23.0,33004.0,Própria,5.0,0,Educativo,A,5000.0,8.59,0
14045,24.0,40000.0,Aluguel,6.0,0,Educativo,A,5000.0,6.17,0
14046,37.0,85000.0,Aluguel,21.0,0,Empreendimento,A,1200.0,8.9,0
14047,28.0,51000.0,Aluguel,2.0,1,Educativo,E,16000.0,16.32,1
14048,41.0,37000.0,Hipoteca,3.0,0,Empreendimento,C,6000.0,12.99,0
14049,37.0,21600.0,Aluguel,7.0,0,Médico,B,3000.0,12.18,0
14050,43.0,36000.0,Hipoteca,5.0,0,Empreendimento,B,5000.0,9.91,0
14051,38.0,30000.0,Aluguel,0.0,1,Pessoal,D,15000.0,14.61,1
14052,27.0,80000.0,Própria,11.0,0,Educativo,B,5000.0,11.14,0
14053,22.0,18996.0,Aluguel,3.0,0,Pessoal,D,3200.0,15.28,1
14054,23.0,103000.0,Hipoteca,1.0,0,Pessoal,E,20000.0,17.04,0
14055,23.0,82500.0,Hipoteca,0.0,0,Educativo,A,5000.0,8.49,0
14056,30.0,85000.0,Aluguel,1.0,0,Pessoal,E,24000.0,16.82,1
14057,24.0,56000.0,Aluguel,3.0,1,Educativo,D,20000.0,14.61,1
14058,24.0,24000.0,Aluguel,0.0,0,Médico,B,5375.0,10.99,0
14059,41.0,55000.0,Aluguel,4.0,0,Melhora do lar,B,4200.0,12.69,0
14060,21.0,21000.0,Aluguel,5.0,0,Médico,F,5000.0,20.89,1
14061,25.0,54000.0,Aluguel,2.0,0,Pessoal,B,10000.0,11.46,0
14062,29.0,65000.0,Hipoteca,9.0,0,Pessoal,A,6000.0,6.99,0
14063,23.0,96000.0,Aluguel,7.0,0,Educativo,B,10000.0,10.65,0
14064,32.0,188000.0,Aluguel,14.0,0,Pagamento de débitos,B,25000.0,10.62,1
14065,27.0,96996.0,Hipoteca,11.0,0,Pagamento de débitos,B,1500.0,10.95,0
14066,23.0,100000.0,Hipoteca,7.0,1,Educativo,D,15000.0,16.0,0
14067,23.0,54996.0,Aluguel,8.0,0,Educativo,D,15000.0,14.83,0
14068,33.0,37000.0,Hipoteca,2.0,0,Pessoal,B,13000.0,10.36,0
14069,29.0,45000.0,Aluguel,4.0,0,Educativo,A,8700.0,7.88,0
14070,37.0,48000.0,Aluguel,0.0,0,Pessoal,B,2500.0,9.62,0
14071,23.0,77004.0,Hipoteca,7.0,0,Empreendimento,A,6000.0,7.88,0
14072,23.0,55000.0,Hipoteca,5.0,0,Pagamento de débitos,C,8000.0,13.85,0
14073,27.0,151000.0,Hipoteca,11.0,1,Pagamento de débitos,D,20000.0,14.74,1
14074,26.0,61200.0,Aluguel,3.0,0,Melhora do lar,A,7150.0,6.99,0
14075,22.0,39396.0,Hipoteca,1.0,0,Educativo,A,5000.0,6.62,0
14076,42.0,57000.0,Aluguel,4.0,1,Médico,C,15000.0,13.43,0
14077,27.0,60000.0,Aluguel,0.0,0,Empreendimento,B,20000.0,12.21,1
14078,33.0,44000.0,Hipoteca,6.0,0,Pagamento de débitos,D,4500.0,14.74,1
14079,22.0,60000.0,Hipoteca,5.0,1,Pagamento de débitos,C,12500.0,13.11,0
14080,32.0,65000.0,Aluguel,4.0,1,Empreendimento,C,20000.0,13.8,1
14081,28.0,40000.0,Aluguel,0.0,0,Educativo,B,10000.0,12.42,0
14082,25.0,54000.0,Hipoteca,2.0,0,Melhora do lar,A,13000.0,6.92,0
14083,23.0,32000.0,Aluguel,4.0,0,Educativo,A,6400.0,8.9,0
14084,27.0,45000.0,Aluguel,0.0,1,Pessoal,C,7500.0,12.73,0
14085,23.0,72000.0,Aluguel,2.0,0,Empreendimento,C,9000.0,13.47,0
14086,25.0,85000.0,Hipoteca,9.0,0,Empreendimento,A,4000.0,7.88,0
14087,22.0,78700.0,Hipoteca,6.0,0,Pagamento de débitos,A,7000.0,7.68,1
14088,30.0,85000.0,Hipoteca,14.0,0,Médico,A,6000.0,5.42,0
14089,22.0,40000.0,Aluguel,2.0,0,Educativo,C,8000.0,12.99,0
14090,35.0,80000.0,Aluguel,1.0,1,Pagamento de débitos,C,20000.0,13.98,0
14091,23.0,18000.0,Aluguel,1.0,1,Melhora do lar,D,3000.0,15.99,1
14092,25.0,100000.0,Aluguel,9.0,1,Melhora do lar,C,20000.0,13.06,0
14093,30.0,110000.0,Hipoteca,5.0,0,Empreendimento,B,25000.0,11.12,0
14094,29.0,60000.0,Aluguel,1.0,0,Melhora do lar,B,6000.0,10.01,0
14095,24.0,55160.0,Aluguel,0.0,0,Educativo,A,3000.0,8.9,1
14096,23.0,24000.0,Aluguel,2.0,0,Médico,B,2800.0,11.49,1
14097,25.0,48000.0,Hipoteca,3.0,0,Pagamento de débitos,C,1400.0,14.79,0
14098,25.0,120000.0,Hipoteca,5.0,0,Melhora do lar,A,21000.0,7.9,0
14099,25.0,90000.0,Hipoteca,9.0,0,Melhora do lar,A,10000.0,5.42,0
14100,32.0,40320.0,Aluguel,4.0,1,Médico,C,8700.0,12.61,0
14101,22.0,68000.0,Hipoteca,6.0,0,Educativo,A,3500.0,6.39,0
14102,34.0,36000.0,Aluguel,3.0,1,Empreendimento,C,3600.0,13.49,0
14103,25.0,21996.0,Aluguel,3.0,1,Melhora do lar,C,8000.0,13.98,1
14104,21.0,42000.0,Aluguel,5.0,0,Pagamento de débitos,B,3500.0,10.37,0
14105,28.0,65000.0,Hipoteca,2.0,0,Médico,A,7500.0,7.29,0
14106,24.0,120000.0,Hipoteca,8.0,1,Pessoal,C,20000.0,12.99,0
14107,36.0,53800.0,Hipoteca,20.0,1,Pagamento de débitos,D,18200.0,18.25,1
14108,33.0,21996.0,Aluguel,0.0,1,Empreendimento,C,9250.0,12.87,1
